,Ticker,Title,Article,Summary,Link,Date
33,TSLA,Are you a robot?,"Why did this happen?

Please make sure your browser supports JavaScript and cookies and that you are not blocking them from loading. For more information you can review our Terms of Service and Cookie Policy.","Why did this happen?
Please make sure your browser supports JavaScript and cookies and that you are not blocking them from loading.
For more information you can review our Terms of Service and Cookie Policy.",https://www.bloomberg.com/news/articles/2021-03-03/vw-s-electric-car-stacks-up-well-against-tesla-in-ubs-teardown,2021-03-03 00:00:00
34,TSLA,"Stock market today: Why tech stocks like Tesla (TSLA), Apple (AAPL) and Zoom are surging back this week",The Polestar 2 is not a Tesla killer—it doesn’t need to be,The Polestar 2 is not a Tesla killer—it doesn’t need to be,https://fortune.com/2021/03/09/stock-market-tech-stocks-tesla-tsla-apple-aapl-zoom-nasdaq/,2021-03-09 00:00:00
35,TSLA,Investors Are Giving Tesla (NASDAQ:TSLA) A Lot Of Credit For Future Execution,"Tesla is in the early days of its ambitious plans

Perfect execution is needed to reach its bold targets

If any doubt arises about its ability to execute, the stock will re-rate downwards significantly

Tesla (NASDAQ:TSLA) is easily one of the most controversial companies in the world right now. Most either love it, or hate it. These two groups seem to be split into those who owned it through 2020, and those who watched on the sidelines as the price multiplied 10-fold.



What’s undeniable is the fact that Tesla is working on some exciting innovations in the world’s transition to sustainable energy. The company’s grand ambitions for electric vehicles, autonomous driving, battery design, energy storage and energy generation have contributed to the widely differing opinions on the business’ future. Some believe its plans are possible, while others are skeptical.



Let’s have a look at where Tesla is today versus its future expectations, plus what it needs to do to get there.





Tesla Today Versus Tesla In The Future

Tesla currently generates revenue through 3 sources: automotive sales and leasing, energy generation and storage, and services. The automotive business generated 86% of total revenue while energy generation and services each contributed 7% during the 2020 financial year.



To understand the expectations related to Tesla’s future, we need to understand where the company is now versus where it is expected to be in say, 10 years time.



In 2020, the company delivered 499,647 vehicles which generated $27.23bn in revenue (sales and leasing combined). That’s a 30% increase over 2019’s automotive revenue. However it should be noted that $1.58bn of this revenue came in the form of tradable regulatory credits. If we exclude these credits for 2019 and 2020, the increase in automotive revenue was 26%.



Source: Earnings and Revenue History - Simply Wall St





The company earns tradable regulatory credits because it operates under regulation related to zero emission vehicles and clean fuel. It sells these credits to other carmakers who want to comply with the regulations and avoid fines, because Tesla doesn’t need them. The CFO stated in an earnings call that demand for these credits will remain strong for the next few years, but as electric vehicles become more mainstream and other manufacturers also begin complying with the regulations through their own operations, earnings from the sales of these credits will decline.



In regards to future expectations for the automotive side, Tesla’s CEO, Elon Musk, stated the company plans to produce 20 million cars per year by 2030. That may sound audacious, and it is. But in 2014 (when it sold around 32k cars) Tesla said that it planned to sell 500k cars by 2020, that also seemed audacious, but it did it.



So to put that 20m into perspective, here’s a few numbers. That means Tesla needs to increase its current production by 40x (a 44% CAGR) and it needs to double what Volksagen and Toyota (the two biggest car makers currently) sold in 2020, which was 9.35 million and 9.5m cars respectively. Plus, market forecasts from the likes of Deloitte and Bloomberg New Energy Finance expect the amount of electric cars sold annually to be around 25m in the year 2030. So if true, this implies that Tesla would have 80% share of the electric vehicle market in 2030, compared to its current 18% in 2020 (it’s the market leader in 2020). Either Tesla is being overly optimistic or the industry forecasts are underestimating the total adoption of electric vehicles in 10 years time.



Considering the company generated 43% YoY growth in cars produced from 2018 to 2020, it will need to continue expanding its production capabilities aggressively to continue this rate of growth. Achieving this growth will rely heavily on three things: first, an improvement in the company’s capital efficiency (continual reduction in production costs), second, the successful creation of many new factories around the world to support production, and third, widespread adoption of Tesla’s Full Self-Driving (FSD) technology (if the software is successful). We will touch more on these points later.



In regards to Tesla’s energy generation and storage business, it deployed 3.02 Gigawatt hours of energy storage products and 205 megawatts of solar energy in 2020.



At Tesla’s recent Battery Day, Musk announced plans to get to 3 Terawatt hours (TWh) per year in batteries by 2030, which is a 1000x increase from the company’s current installations.



Considering BloombergNEF predicts that energy storage installations around the world will reach 1.1TWh to 2.8TWh by the year 2040, it appears there are some big discrepancies. Tesla’s forecasted energy installations in 2030 would be more than 100% of what BloombergNEF forecasts for the entire world’s installations.



Again, either Tesla is being optimistic, or industry forecasts are underestimating the growth of global battery installations.

Story continues

How Does Tesla Reach These Bold Targets

These bold predictions from Tesla seem to be vastly different to what some market research by other firms suggests will occur. Regardless, to achieve what it's claiming is possible, a few things need to occur.

1. Tesla Needs To Spend Big

In order to build more factories in its automotive and energy businesses, Tesla will need to spend money, and lots of it. The company had $19.38bn of cash at the end of 2020 (after raising $10bn via equity in the second half of 2020 which was 2% dilutive), generated $5.9bn cash flow from operations, and spent $3.16bn of that on capital expenditures for the year. For 2021, 2022 and 2023, the company expects to spend between $4.5bn and $6bn on capital expenditures per year (page 33 of the 2020 annual report). Some forecasts suggest that Tesla will need somewhere between 20 to 40 new gigafactories to reach its goals by 2030, which could cost anywhere between $32bn and $64bn over the next 10 years (if we use the $1.6bn cost of the Shanghai factory). On a yearly basis, that would equate to between $3.2bn and $6.4bn of capital expenditure over the next 10 years. Given the current cash flow from operations and the high cash balance, this seems affordable, at least for the next few years.

Here’s an outline of the company debt to equity situation since 2014 from our company report.





Source: Debt to Equity History and Analysis - Simply Wall St

2. Tesla’s FSD needs to win

Tesla FSD software is up against almost every other company in the space (e.g. Waymo, GM, Toyota) which is using LIDAR technology. It’s beyond the scope of this article to outline the technological differences between the two (and they are significant) but what is important to keep in mind is that neither are at full level 5 autonomy just yet. Which means both systems are yet to prove they have the capabilities for full autonomy, without a human driver.



However, while Tesla’s FSD software is reportedly only at level 2 autonomy, it claims it will be at level 5 (i.e. fully autonomous) by the end of 2021. This could be due to the fact that it has accrued somewhere in the range of 3 billion miles of data from its fleet of cars on the road to build its FSD software. This is significantly more data than its competitors. So if that software comes to market successfully at the end of this year like the company plans, that would provide more substantial evidence that supports Tesla’s case for being the market leader in autonomous driving software and driving its potential exponential growth. Not only that, the software would provide a very high margin source of recurring revenue. But again, that’s yet to happen, and if it does experience any hiccups in the process, it could be incredibly damaging. So execution is key.





3. Tesla needs to continue improving capital efficiency to grow

In the manufacturing business, capital efficiency is key to growing production rapidly and affordably. Ark Invest, one of the most widely known bulls on Tesla (Ark owns around $3.7bn of Tesla across its ETFs), believes there is a 50/50 chance Tesla will be more capital efficient than traditional US auto-makers. The Bureau of Economic Analysis showed that traditional US automakers spent $14k per car on fixed assets in 2016. For reference, Tesla Shanghai factory required $1.6bn in financing with an initial capacity of 150,000 cars, meaning it costs $10,700 per car (Shanghai recently reached production of 8k cars per week, and expects to produce 550k cars in 2021). In order for production to grow rapidly and affordably and enable this growth required to get to 20m cars by 2030, Tesla needs to continue to improve its efficiencies and productivity even further with its future factories.



The thing here is that it seems a lot of Tesla's current market price is counting on the successful execution of these future events playing out. The CEO even noted this to employees in an internal letter in 2020. The expectations of exponential growth are reliant on simultaneously expanding production capabilities, increasing productivity, and successfully delivering FSD software to market. The company has a track record of executing, but if any doubt arises from investors about their ability to further execute, it would be incredibly damaging to the stock price.

What This Means For Investors

While Tesla seems to still be in the early days of its ambitious plans, the current market valuation of the stock seems to largely expect that all of these developments occur, even though they’re likely years away and also not guaranteed. The huge share price increase in 2020 versus more conservative growth in the actual business, indicates that a lot of the rise was due to increasing expectations that the company would successfully execute. As investors, we need to assess a range of possible future outcomes, assess the probability of each outcome occurring, and estimate the potential risk-reward that comes with each outcome playing out.



There’s a saying from Charlie Munger that goes, “No matter how wonderful a business is, it’s not worth an infinite price”. It’s up to us as investors to determine what an appropriate price is.



For our full analysis on Tesla’s future, past, financial health, management and more, you can check out our company report.

Simply Wall St analyst Michael Paige and Simply Wall St have no position in any of the companies mentioned. This article is general in nature. It does not constitute a recommendation to buy or sell any stock and does not take account of your objectives, or your financial situation. We aim to bring you long-term focused analysis driven by fundamental data. Note that our analysis may not factor in the latest price-sensitive company announcements or qualitative material.

Have feedback on this article? Concerned about the content? Get in touch with us directly. Alternatively, email editorial-team@simplywallst.com","Let’s have a look at where Tesla is today versus its future expectations, plus what it needs to do to get there.
Tesla Today Versus Tesla In The FutureTesla currently generates revenue through 3 sources: automotive sales and leasing, energy generation and storage, and services.
But in 2014 (when it sold around 32k cars) Tesla said that it planned to sell 500k cars by 2020, that also seemed audacious, but it did it.
In regards to Tesla’s energy generation and storage business, it deployed 3.02 Gigawatt hours of energy storage products and 205 megawatts of solar energy in 2020.
The thing here is that it seems a lot of Tesla's current market price is counting on the successful execution of these future events playing out.",https://finance.yahoo.com/news/investors-giving-tesla-nasdaq-tsla-202813999.html,2021-03-09 00:00:00
36,TSLA,Are you a robot?,"Why did this happen?

Please make sure your browser supports JavaScript and cookies and that you are not blocking them from loading. For more information you can review our Terms of Service and Cookie Policy.","Why did this happen?
Please make sure your browser supports JavaScript and cookies and that you are not blocking them from loading.
For more information you can review our Terms of Service and Cookie Policy.",https://www.bloomberg.com/news/articles/2021-03-18/volkswagen-spectacular-squeeze-keeps-shares-and-volume-surging,2021-03-18 00:00:00
37,TSLA,Are you a robot?,"Why did this happen?

Please make sure your browser supports JavaScript and cookies and that you are not blocking them from loading. For more information you can review our Terms of Service and Cookie Policy.","Why did this happen?
Please make sure your browser supports JavaScript and cookies and that you are not blocking them from loading.
For more information you can review our Terms of Service and Cookie Policy.",https://www.bloomberg.com/news/articles/2021-03-03/tesla-tsla-needs-elon-musk-to-crack-corporate-market-to-succeed-in-europe,2021-03-03 00:00:00
38,TSLA,Are you a robot?,"Why did this happen?

Please make sure your browser supports JavaScript and cookies and that you are not blocking them from loading. For more information you can review our Terms of Service and Cookie Policy.","Why did this happen?
Please make sure your browser supports JavaScript and cookies and that you are not blocking them from loading.
For more information you can review our Terms of Service and Cookie Policy.",https://www.bloomberg.com/opinion/articles/2021-03-18/the-tesla-tsla-led-green-boom-rose-from-solyndra-s-ashes,2021-03-18 00:00:00
39,TSLA,"Billionaire investor Ron Baron's firm sold 1.8 million Tesla shares despite saying price will hit $2,000","Billionaire investor Ron Baron sold 1.8 million shares of Tesla for clients since August despite believing the stock will increase to $2,000 over the next 10 years.

Baron, a longstanding Tesla shareholder, told CNBC's ""Squawk Box"" on Thursday that his namesake firm sold the shares because they were becoming too large a percentage of some portfolios.

""It was painful selling every single share,"" he said, adding that he personally has not sold any of his more than 1.1 million shares of the electric car maker. He said ""risk mitigation"" was appropriate for his clients regarding the sale of their shares of Tesla.

Baron Capital held more than 6.1 million Tesla shares as of Feb. 28. They were purchased at an average cost of $42.34 per share. The firm reported selling 1.8 million shares of Tesla from August through February. Baron told CNBC that 1.7 million of those shares were sold in the last six months. About 1.2 million of those shares were sold at $400 to $900 a share, according to the company.

Shares of Tesla are up 338% in the past year to $653.20 a share. Its market cap is about $619.2 billion.

Baron said he plans to retain his shares for ""10 years at least,"" saying he told Tesla CEO Elon Musk that he ""would be the last out.""","Billionaire investor Ron Baron sold 1.8 million shares of Tesla for clients since August despite believing the stock will increase to $2,000 over the next 10 years.
Baron, a longstanding Tesla shareholder, told CNBC's ""Squawk Box"" on Thursday that his namesake firm sold the shares because they were becoming too large a percentage of some portfolios.
Baron Capital held more than 6.1 million Tesla shares as of Feb. 28.
The firm reported selling 1.8 million shares of Tesla from August through February.
Baron told CNBC that 1.7 million of those shares were sold in the last six months.",https://www.cnbc.com/2021/03/04/billionaire-investor-ron-baron-sells-1point8-million-tesla-shares.html,2021-03-04 00:00:00
40,TSLA,Tesla Stock Target Cut by Analyst Because Old Auto Makers Have More in the Tank,"Tesla stock is dropping in Monday trading after a former bull trimmed his price target. What’s more, he’s raised price targets on the legacy auto maker stocks. The Monday dip and analyst flip is leaving bullish Tesla investors wondering what is up.

Jefferies analyst Philippe Houchois cut his Tesla (ticker: TSLA) stock-price target to $700 from $775. “Volatility, Bitcoin, and tweets brought noise but little fundamental change since we downgraded Tesla,” wrote the analyst in a Sunday report. There is much potential ahead, according...","Tesla stock is dropping in Monday trading after a former bull trimmed his price target.
What’s more, he’s raised price targets on the legacy auto maker stocks.
The Monday dip and analyst flip is leaving bullish Tesla investors wondering what is up.
Jefferies analyst Philippe Houchois cut his Tesla (ticker: TSLA) stock-price target to $700 from $775.
“Volatility, Bitcoin, and tweets brought noise but little fundamental change since we downgraded Tesla,” wrote the analyst in a Sunday report.",https://www.barrons.com/articles/tesla-stock-target-cut-by-analyst-because-old-auto-makers-have-more-in-the-tank-51617034466,2021-03-04 00:00:00
41,TSLA,Will Tesla Stock Decline Further After Falling 17% Last Month?,"GOTHENBURG, SWEDEN - 2019/09/14: An American automotive and energy company that specialises in ... [+] electric car manufacturing Tesla logo seen in Gothenburg. (Photo by Karol Serewis/SOPA Images/LightRocket via Getty Images) SOPA Images/LightRocket via Getty Images

Tesla stock (NASDAQ: TSLA) has declined by around 17% over the last month and currently trades at $675 per share. There are a couple of factors driving the sell-off. With the Covid-19 vaccine rollout gathering steam and with U.S. Covid-19 cases on the decline, investors are likely betting on a swifter economic recovery, moving money away from technology and high-growth stocks to more cyclical and value stocks. Moreover, the tech sector saw a sharp sell-off last week following an increase in bond yields. Tesla stock has been particularly badly hit, considering that it has surged by over 8x from its March 2020 lows, and trades at a rich valuation of about 160x consensus 2021 earnings. So will Tesla stock continue its downward trajectory over the coming weeks and months, or is a rally looking more likely?

According to the Trefis Machine Learning Engine, which identifies trends in a company’s stock price data for the last ten years, returns for Tesla stock average close to 17% in the next month (21 trading days) period after experiencing a -17% decline over the last 21 trading days. The stock is also likely to outperform the S&P 500 over the next month, with an expected return that would be 13% higher compared to the S&P 500.

But how would these numbers change if you are interested in holding TSLA stock for a shorter or a longer time period? You can test the answer and many other combinations on the Trefis Machine Learning to test TSLA stock chances of a rise after a fall and vice-versa. You can test the chance of recovery over different time intervals of a quarter, month, or even just one day!

MACHINE LEARNING ENGINE – try it yourself:

IF TSLA stock moved by -5% over five trading days, THEN over the next 21 trading days, TSLA stock moves an average of 4.9%, which implies a return that is about 3% ahead of the S&P 500.

More importantly, there is a 57% probability of a positive return over the next 21 trading days and a 52% probability of a positive excess return after a -5% change over five trading days.

Some Fun Scenarios, FAQs & Making Sense of TSLA Stock Movements:

Question 1: Is the average return for Tesla stock higher after a drop?

Answer:

Consider two situations,

Case 1: Tesla stock drops by -5% or more in a week

Case 2: Tesla stock rises by 5% or more in a week

Is the average return for Tesla stock higher over the subsequent month after Case 1 or Case 2?

TSLA stock fares better after Case 2, with an average return of 4.9% over the next month (21 trading days) under Case 1 (where the stock has just suffered a 5% loss over the previous week), versus, an average return of 8.8% for Case 2.

In comparison, the S&P 500 has an average return of 3.1% over the next 21 trading days under Case 1, and an average return of just 0.5% for Case 2 as detailed in our dashboard that details the average return for the S&P 500 after a fall or rise.

Try the Trefis machine learning engine above to see for yourself how Tesla stock is likely to behave after any specific gain or loss over a period.

Question 2: Does patience pay?

Answer:

If you buy and hold Tesla stock, the expectation is over time the near-term fluctuations will cancel out, and the long-term positive trend will favor you - at least if the company is otherwise strong.

Overall, according to data and Trefis machine learning engine’s calculations, patience absolutely pays for most stocks!

For TSLA stock, the returns over the next N days after a -5% change over the last five trading days is detailed in the table below, along with the returns for the S&P500:

Question 3: What about the average return after a rise if you wait for a while?

Answer:

The average return after a rise is understandably lower than a fall as detailed in the previous question. Interestingly, though, if a stock has gained over the last few days, you would do better to avoid short-term bets for most stocks - although TSLA stock appears to be an exception to this general observation.

TSLA’s returns over the next N days after a 5% change over the last five trading days is detailed in the table below, along with the returns for the S&P 500:

It’s pretty powerful to test the trend for yourself for Tesla stock by changing the inputs in the charts above.

While Tesla stock may have moved, 2020 has created many pricing discontinuities which can offer attractive trading opportunities. For example, you’ll be surprised how the stock valuation for Google vs. Emergent Biosolutions shows a disconnect with their relative operational growth. You can find many such discontinuous pairs here.

See all Trefis Price Estimates and Download Trefis Data here

What’s behind Trefis? See How It’s Powering New Collaboration and What-Ifs For CFOs and Finance Teams | Product, R&D, and Marketing Teams","So will Tesla stock continue its downward trajectory over the coming weeks and months, or is a rally looking more likely?
According to the Trefis Machine Learning Engine, which identifies trends in a company’s stock price data for the last ten years, returns for Tesla stock average close to 17% in the next month (21 trading days) period after experiencing a -17% decline over the last 21 trading days.
But how would these numbers change if you are interested in holding TSLA stock for a shorter or a longer time period?
Some Fun Scenarios, FAQs & Making Sense of TSLA Stock Movements:Question 1: Is the average return for Tesla stock higher after a drop?
Answer:Consider two situations,Case 1: Tesla stock drops by -5% or more in a weekCase 2: Tesla stock rises by 5% or more in a weekIs the average return for Tesla stock higher over the subsequent month after Case 1 or Case 2?",https://www.forbes.com/sites/greatspeculations/2021/03/03/will-tesla-stock-decline-further-after-falling-17-last-month/,2021-03-03 00:00:00
42,TSLA,TSLA: Tesla vs. Volkswagen: Which is a Better Electric Vehicle Stock to Buy?,"The world’s leading producers of electric vehicles—Tesla, Inc. (TSLA) and Volkswagen AG (VWAGY)—have been exhibiting rapid growth. While TSLA remains a dominant player, German automaker VWAGY is quickly catching up, seeking to dethrone TSLA as the world’s biggest EV manufacturer.

As new companies continue to enter the booming industry and grab market share from the dominant players, established carmakers like TSLA and VWAGY have been ramping up their EV production and deliveries, and introducing new products to outpace the burgeoning competition. Stringent restrictions on automotive emissions as a part of governments’ long-term climate sustainability commitments should benefit the EV leaders and create substantial profit opportunities for them.

In terms of their recent stock returns, while TSLA has advanced 665.7% over the past year, VWAGY has gained 200.4%. Regarding their year-to-date performance, VWAGY is the clear winner with 63.8% gains versus TSLA’s negative returns. But which of these stocks is a better pick now? Let’s find out.

Click here to checkout our Electric Vehicle Industry Report for 2021

Latest Movements

This month, EVmo, Inc., a leading provider of vehicles to the rideshare and delivery gig economy, collaborated with TSLA to become one of its first rideshare fleet partners in the U.S. that will deploy EVs. As EVmo’s orders of TSLA’s Model 3 increase, higher profitability and business growth for TSLA is in the offing.

TSLA remains on track to begin vehicle production with structural batteries in Berlin and Austin, Tex. this year. The company has also boosted its Model S and Model X production and expects to deliver its first Tesla Semi by year’s end.

VWAGY recently announced its plans to scale up its Modular Electric Drive Toolkit’s (MEB) all electric platform worldwide with production in Europe, China and the USA. It also intends to launch its first vehicles based on its Premium Platform Electric (PPE) as early as next year. In addition, the company plans to pursue a platform strategy for batteries and charging, which will reduce the cost of battery cells significantly.

Recent Financial Results

In the fourth quarter, ended December 31, 2020, TSLA’s total revenues increased 46% year-over-year to $10.74 billion. Its gross profit has risen 49% from the same period last year to $2.07 billion, while its non-GAAP net income grew 134% from its year-ago value to $903 million. However, its automotive gross margin was 24.1% over this period, versus 27.7% in the third quarter of 2020.

VWAGY’s net income has increased 27.8% year-over-year to €6.34 billion in the period ended December 31, 2020. The company’s other operating income grew 19.2% from its year-ago value to €6.02 billion. Its trailing-12-month revenue has been $272.27 billion, and its trailing-12-month EBITDA has been $29.31 billion.

Past and Expected Financial Performance

TSLA’s tangible book value and total assets have grown at a CAGR of 78.5% and 22.1%, respectively, over the past three years.

Analysts expect TSLA’s revenue to increase 52.6% in the current year, and 30.4% next year. Its EPS is expected to grow 83.5% in the current year, and 34.3% next year.

In comparison, the CAGR of VWAGY’s tangible book value and total assets have been 9.2% and 5.6%, respectively, over the past three years.

VWAGY’s revenue is estimated to increase 9.7% in fiscal 2021 and 4.7% in 2022. The Street expects the company’s EPS to increase 177.2% in the current year.

Profitability

VWAGY’s trailing-12-month revenue is more than eight times TSLA’s. But TSLA is more profitable, with a gross profit margin of 21% versus VWAGY’s 16.5%.

However, VWAGY’s net income margin of 4% compares favorably with TSLA’s 2.3%.

Valuation

In terms of trailing-12-month price/sales, TSLA is currently trading at 19.37x, which is significantly higher than VWAGY’s 0.49x. Also, its trailing-12-month ev/ebitda of 146.03x is 1149.2% higher than VWAGY’s 11.69x.

So, VWAGY is the more affordable stock.

POWR Ratings

VWAGY has an overall A rating, which translates to Strong Buy in our proprietary POWR Ratings system. However, TSLA has an overall C rating, which represents a Neutral. The POWR Ratings are calculated by considering 118 different factors with each factor weighted to an optimal degree.

Both TSLA and VWAGY have a Growth Grade of A, which is consistent with their expected growth in earnings and revenue.

In terms of Value Grade, VWAGY has a B, consistent with its lower-than-industry ev/sales ratio. TSLA’s Value Grade of F is reflective of its higher-than-industry p/e ratio.

Also, regarding Momentum Grades, both TSLA and VWAGY have a B, in sync with their price returns over the past year.

Of the 51 stocks in the B-rated Auto & Vehicle Manufacturers industry, VWAGY is ranked #3 while TSLA is ranked #36.

Our POWR Ratings system has also rated both VWAGY and TSLA for Quality, Stability, and Sentiment. Get all VWAGY’s ratings here. Click here to see the additional POWR Ratings for TSLA.

The Winner

While TSLA still holds the electric car crown, VWAGY is well positioned to outperform the EV juggernaut in the worldwide sale of electric vehicles. However, TSLA’s lofty valuation and lower profitability make it a riskier investment compared to VWAGY. So, we expect VWAGY to perform better in the coming months.

Our research shows that the odds of success increase if one bets on stocks with an Overall POWR Rating of Buy or Strong Buy. Click here to learn about the other top-rated stocks in the Auto & Vehicle Manufacturers industry.

The POWR Ratings are calculated by considering 118 different factors with each factor weighted to an optimal degree.

Click here to checkout our Electric Vehicle Industry Report for 2021

Want More Great Investing Ideas?

How to Ride the NEW Stock Bubble?

9 “MUST OWN” Growth Stocks for 2021

5 WINNING Stocks Chart Patterns

11 Top Stocks for March 2021

TSLA shares were trading at $677.11 per share on Tuesday morning, up $7.11 (+1.06%). Year-to-date, TSLA has declined -4.05%, versus a 5.04% rise in the benchmark S&P 500 index during the same period.

About the Author: Imon Ghosh

Imon is an investment analyst and journalist with an enthusiasm for financial research and writing. She began her career at Kantar IMRB, a leading market research and consumer consulting organization. More...

More Resources for the Stocks in this Article","The world’s leading producers of electric vehicles—Tesla, Inc. (TSLA) and Volkswagen AG (VWAGY)—have been exhibiting rapid growth.
POWR RatingsVWAGY has an overall A rating, which translates to Strong Buy in our proprietary POWR Ratings system.
The POWR Ratings are calculated by considering 118 different factors with each factor weighted to an optimal degree.
The POWR Ratings are calculated by considering 118 different factors with each factor weighted to an optimal degree.
Click here to checkout our Electric Vehicle Industry Report for 2021Want More Great Investing Ideas?",https://stocknews.com/news/tsla-vwagy-tesla-vs-volkswagen-which-is-a-better-electric-vehicle-stock/,2021-03-03 00:00:00
43,TSLA,What To Expect When Tesla Reports Q1 Deliveries,"Tesla, Inc. (NASDAQ: TSLA) is expected to release first-quarter delivery numbers next week. The latest numbers will come as the company's stock has seen a sell-off since February and a chip shortage has forced many automakers to trim production.

Upbeat Expectations For Tesla: Although Tesla did not give a ballpark figure for 2021 deliveries, the ongoing sales momentum is likely to continue. The company is coming off a year in which it delivered a record 499,550 vehicles.

First-quarter deliveries are expected at 170,000 units, which suggests a 92% year-over-year increase, RBC Capital Markets analyst Joseph Spak said, citing checks and regionally reported data.

This represents a 6% quarter-over-quarter decline and a scale back from Spak's earlier estimate of 182,000.

Breaking down deliveries by model, the RBC analyst estimates 164,800 Model 3/Y deliveries and 5,300 Model S/X deliveries.

Tesla may have produced 170,000 cars in the quarter, with 96,000 expected to have been rolled out of its Fremont factory and 74,000 from its Shanghai Giga, Spak said.

The market is pricing in a bullish number for the quarter, judging by trading in the options market.

Related Link: Why Tesla Accepting Bitcoin Is 'Seminal Moment' For EV Stock, Crypto World

Tesla's China Momentum Intact: Tesla began selling made-in-China Model Y vehicles at the start of the year. The vehicle is seen as a disruptor in the company's key Chinese market given that it is priced competitively to similarly positioned SUVs from traditional automakers.

The slowdown in the sales of domestic Chinese EV makers such as NIO Limited (NYSE: NIO), XPeng Inc. (NYSE: XPEV) and Li Auto Inc. (NASDAQ: LI) has partly been blamed on the Tesla competition. Even as these homebred companies reported month-over-month declines in deliveries in February, Tesla posted an 18% increase.

Wedbush analyst Daniel Ives said he believes Tesla is on track to be on a 200,000-plus unit trajectory in China for the year, which remains a linchpin for the company hitting its 750,000 to 800,000 figure for the year.

Story continues

After a string of price cuts last year, the company has recently begun hiking vehicle prices, which underlines the strength in demand.

What To Watch In Tesla's Q1 Report: When Tesla reports its first-quarter results, the focus is likely to be on financial metrics such as gross margins and cash flow, as well as technology and future development, RBC's Spak said.

The analyst expects the company to shed light on how the chip shortage is impacting Tesla.

Downside risk could exist for the consensus deliveries forecast of 831,000 for 2021, particularly the number for the second quarter, due to chip shortages, he said.

On Friday, Nio said it is halting production at its plant for five days due to shortages in chip supply, and the automaker also trimmed its deliveries forecast for the first quarter.

RBC has a Sector Perform rating on Tesla shares.

See also: How to Invest in Tesla Stock

TSLA Price Action: At last check, Tesla shares were down 4.28% Friday at $613.

Related Link: Tesla Raises Model 3 Prices For Second Time In A Month

Latest Ratings for TSLA

Mar 2021 Jefferies Maintains Hold Mar 2021 Mizuho Initiates Coverage On Buy Mar 2021 New Street Upgrades Neutral Buy

View More Analyst Ratings for TSLA

View the Latest Analyst Ratings

See more from Benzinga

© 2021 Benzinga.com. Benzinga does not provide investment advice. All rights reserved.","Upbeat Expectations For Tesla: Although Tesla did not give a ballpark figure for 2021 deliveries, the ongoing sales momentum is likely to continue.
Breaking down deliveries by model, the RBC analyst estimates 164,800 Model 3/Y deliveries and 5,300 Model S/X deliveries.
Even as these homebred companies reported month-over-month declines in deliveries in February, Tesla posted an 18% increase.
The analyst expects the company to shed light on how the chip shortage is impacting Tesla.
See also: How to Invest in Tesla StockTSLA Price Action: At last check, Tesla shares were down 4.28% Friday at $613.",https://finance.yahoo.com/news/expect-tesla-reports-q1-deliveries-123833778.html,2021-03-03 00:00:00
44,TSLA,"Tesla is in a bubble and it’s ‘going down,’ top fund manager says","Shares of the electric car maker Tesla are going to see sharp falls as interest rates increase after the coronavirus crisis, Lansdowne Partners fund manager Per Lekander told CNBC.

Lekander told CNBC's ""Squawk Box Europe"" Tuesday that he thinks Tesla is in a bubble and that he's short on Elon Musk's firm, meaning he will profit if the value of Tesla's stock falls.

Tesla's market value soared to over $800 billion in the 12 months leading up to January, before dropping to less than $600 billion in February. It now stands at around $679 billion.

""My take is that this year is going to be the comeback for the incumbents,"" said Lekander, calling out German carmaker Volkswagen, which is valued at 119 billion euros ($141 billion), as one company he's particularly bullish on.

""There are a few golden nuggets, which I think are going to be long-term winners. But in the short term, my guess if I'm right on the macro call that interest rates go up and the market wakes up to (the fact that) the incumbents are not as badly positioned as they think, then yes, I think Tesla is going down.""","Shares of the electric car maker Tesla are going to see sharp falls as interest rates increase after the coronavirus crisis, Lansdowne Partners fund manager Per Lekander told CNBC.
Lekander told CNBC's ""Squawk Box Europe"" Tuesday that he thinks Tesla is in a bubble and that he's short on Elon Musk's firm, meaning he will profit if the value of Tesla's stock falls.
Tesla's market value soared to over $800 billion in the 12 months leading up to January, before dropping to less than $600 billion in February.
""There are a few golden nuggets, which I think are going to be long-term winners.
But in the short term, my guess if I'm right on the macro call that interest rates go up and the market wakes up to (the fact that) the incumbents are not as badly positioned as they think, then yes, I think Tesla is going down.""",https://www.cnbc.com/2021/03/17/tesla-in-a-bubble-and-its-going-down-fund-manager-says.html,2021-03-17 00:00:00
45,TSLA,Are you a robot?,"Why did this happen?

Please make sure your browser supports JavaScript and cookies and that you are not blocking them from loading. For more information you can review our Terms of Service and Cookie Policy.","Why did this happen?
Please make sure your browser supports JavaScript and cookies and that you are not blocking them from loading.
For more information you can review our Terms of Service and Cookie Policy.",https://www.bloomberg.com/news/features/2021-03-08/tesla-is-plugging-a-secret-mega-battery-into-the-texas-grid,2021-03-08 00:00:00
46,TSLA,Are you a robot?,"Why did this happen?

Please make sure your browser supports JavaScript and cookies and that you are not blocking them from loading. For more information you can review our Terms of Service and Cookie Policy.","Why did this happen?
Please make sure your browser supports JavaScript and cookies and that you are not blocking them from loading.
For more information you can review our Terms of Service and Cookie Policy.",https://www.bloomberg.com/news/articles/2021-03-22/with-or-without-tesla-california-is-ev-country,2021-03-22 00:00:00
